,Full Alpha Trinity rebuilt,SPY buy-and-hold,60/40 SPY/AGG,Equal-weight universe,Momentum Top-5,Volatility-targeted SPY,Risk parity inverse-vol,Defensive basket buy-and-hold
2022-05-18,0.9683836178472308,0.8222903174524826,0.858315564509574,0.8651375388708918,0.9349000971093778,0.8531182365466065,0.9143157710302737,0.9501876756038898
2022-05-19,0.9675878350714052,0.8172540206300382,0.856028012864111,0.8642897423044262,0.9321923586412831,0.8500616977329274,0.9128090221356895,0.952115237968112
2022-05-20,0.9688461932003027,0.8176105318927618,0.857283086413782,0.8654559989948579,0.9349375216524421,0.8502644608198543,0.914490142265038,0.9558855185997591
2022-05-23,0.9657952632019852,0.8329084382972225,0.865767966715868,0.8771380454821155,0.943737840468599,0.8591737300339973,0.9219599420238378,0.9504812136313173
2022-05-24,0.9665552128566167,0.8265501127129504,0.8644568320487714,0.8715618466329539,0.9459576817987334,0.8554677338477318,0.921338070148028,0.9573952519265637
2022-05-25,0.9665793419393462,0.8338527058843113,0.8704724818743066,0.8785564571053548,0.9494298813112831,0.8597506019393779,0.925884673955736,0.958592009685074
2022-05-26,0.9644499007844005,0.8505139904016863,0.8806319149151878,0.8910054533030017,0.9541402712626176,0.8694768422899785,0.9335713284081526,0.9561283120289477
2022-05-27,0.9635366438248151,0.8713935854786846,0.8941695952312405,0.907258201726565,0.9645548795290103,0.8815926203598987,0.9449669234979723,0.9565642363620572
2022-05-31,0.9615597087276273,0.8665042108186117,0.8888918997180982,0.8998220112746472,0.953068228055708,0.8787808719693821,0.9376892634048868,0.9486596600190799
2022-06-01,0.9671064886981994,0.8594952589473568,0.8831165451194337,0.8938937197699637,0.9540397081149243,0.8748248094972451,0.9340899372776239,0.9511220933008857
2022-06-02,0.9664376297366669,0.8758631728641418,0.8936462262158099,0.9089560988422728,0.9575833504586521,0.8840925035912574,0.9432374707562653,0.9523161207591736
2022-06-03,0.9656224702024971,0.8614888255337873,0.8842501439413505,0.8969914287370682,0.9491310288138968,0.8758194899257412,0.935439145808552,0.9500548115371229
2022-06-06,0.9654054997821193,0.8641118361700647,0.8836943644020788,0.8989424833551444,0.9532868711070347,0.8773192922625965,0.9360227502813141,0.9443677921006549
2022-06-07,0.9667613951925164,0.8724005200037543,0.8901268397444783,0.9069523231923181,0.9630151301350304,0.8821382145693923,0.9425058919864925,0.9487480827420636
2022-06-08,0.96790654759062,0.8629158857078677,0.8828597389322702,0.8991023084610142,0.9580856877152283,0.8766399822556477,0.9356881356068862,0.9465667448658938
2022-06-09,0.9705095078869422,0.8423931402679883,0.8698716634951726,0.881063105394,0.9350621400068974,0.8646671647905071,0.923753777122461,0.9481131517318004
2022-06-10,0.9782794881026929,0.8179673138550018,0.852035617596099,0.8623878713776959,0.9215378677109857,0.8502979838614569,0.911702075827772,0.9506451612984711
2022-06-13,0.9752603604803084,0.7869107027947733,0.8270295188165786,0.8306999066215358,0.8967738416284745,0.8318222409441997,0.8869046708808697,0.9365264455547723
2022-06-14,0.9739563044735701,0.7845394427084831,0.8235735984475272,0.8275973304158453,0.8903472918489321,0.8303837236520262,0.8827517497508824,0.9313584284736312
2022-06-15,0.973957506036595,0.7957242729902102,0.8342771433197208,0.8393895903533488,0.8864323905146735,0.8368989454687188,0.8916176439727991,0.9384697615952061
2022-06-16,0.97252896668793,0.769388796840789,0.8184959209542642,0.8177704374485881,0.871391476298681,0.8215697238816065,0.8770188792465341,0.9407593937883799
2022-06-17,0.9750437116560523,0.7710474404509058,0.819521171355741,0.8185045840949522,0.8591794102858463,0.8225326371072484,0.8772817732142151,0.9419857533488815
2022-06-21,0.9722058180510281,0.7904576108795516,0.8305812338230665,0.830495675160101,0.8642321463685444,0.833672316488614,0.8855268286404219,0.9358589065534088
2022-06-22,0.9726680022881543,0.7890244599663586,0.8324992094452864,0.8283637053264626,0.8567839091114858,0.8328520362274008,0.8856504376045448,0.9436690663141487
2022-06-23,0.9714015608959741,0.7967588865408023,0.838781054765806,0.831867099393,0.8494901506604877,0.83719730002552,0.8885940684842915,0.9449751084193982
2022-06-24,0.9700633835327972,0.8220909472588634,0.8542380231264997,0.8522826819849249,0.8546476504568311,0.851383959431639,0.9022773932160125,0.9410213417255292
2022-06-27,0.9688649785338547,0.8189509005468061,0.850758360265268,0.8501988201496813,0.8508545953548434,0.8496422204248919,0.9000536899513372,0.9375762016717205
2022-06-28,0.971178282669167,0.8022173392586285,0.8404551349323282,0.8387803130119098,0.8494152635926618,0.8406260267500617,0.8936300146231912,0.9397117603431208
2022-06-29,0.9737381950992904,0.8015640736513634,0.8419792852788043,0.8377806088062514,0.847661156664908,0.840269036012913,0.8947072692074287,0.9454223755586655
2022-06-30,0.9703999322989346,0.7950519230670589,0.8394003999852085,0.8321553579921444,0.8418026164273441,0.8367363310173873,0.8912526073888671,0.9458081573498838
2022-07-01,0.9717182575209256,0.8034607298110245,0.8475248040477321,0.8336890213565531,0.844711862346725,0.8413153839338561,0.8950639246529678,0.9504216293848264
2022-07-05,0.9724508779588964,0.8049781359486082,0.8491147323726269,0.8307832800223908,0.8392672268715171,0.8421385490391755,0.8911540543600839,0.9510543452048729
2022-07-06,0.9700435739221641,0.8076967711889532,0.8485454185942907,0.8306052065156274,0.8379222760177594,0.8436110249597758,0.8900482572953803,0.9434922514973454
2022-07-07,0.9703747461797361,0.8197937234902305,0.8553971856729283,0.8423928523088728,0.8441684667602869,0.8501570674799119,0.8978023811099625,0.9414371461328048
2022-07-08,0.9701605293959863,0.8191194109955875,0.8536941066070899,0.8415336319376501,0.8430674674243134,0.8497912827651798,0.8970555442245096,0.9382894161909973
2022-07-11,0.9741969871695598,0.8097622761717912,0.8494218044514865,0.8323499412514349,0.8458613718200391,0.8447895593061158,0.8928312007774284,0.944652362444353
2022-07-12,0.9729409841688603,0.8025966569555846,0.8453753491176033,0.8261174191830779,0.8361161950631669,0.8409185035046252,0.8876501188018482,0.9451767825924758
2022-07-13,0.9733256688146643,0.7983815271152757,0.843936450818109,0.8261507479387192,0.8357058622518959,0.8386345498925472,0.8874392805173074,0.948870528045738
2022-07-14,0.9725924290864831,0.7964427095059795,0.8415173980329189,0.8219071687999465,0.8345626123280525,0.8375772525883306,0.8832028224082986,0.9449939201813753
2022-07-15,0.9691570443244584,0.8116587293068154,0.8524794499577029,0.8342938740728757,0.8397558148607401,0.8458887392715494,0.8919234491736344,0.944908706950782
2022-07-18,0.9667423964981858,0.8049570890612302,0.8471536518419168,0.8333483183947709,0.8313467641092831,0.8422582957478632,0.8895699224625943,0.9407232476912889
2022-07-19,0.9643999294958927,0.8267063063337485,0.8604103621659661,0.8513480299652607,0.8334186224266132,0.854044564396277,0.9012232532980213,0.9381415457353477
2022-07-20,0.9627446919471664,0.8319749986907778,0.8634607717843447,0.8571604279835343,0.8318661339531009,0.8568538173450349,0.902986104796494,0.9370769762148028
2022-07-21,0.9659166160638232,0.8404472844712726,0.8716222110355363,0.8643054332205282,0.839664205157958,0.8612916081160563,0.9091842177238351,0.9449544635056514
2022-07-22,0.9595768824530554,0.8326494465351789,0.8694823497585795,0.8565178371166812,0.8258981828332415,0.8571580358358374,0.9063554665602103,0.9503770919595014
2022-07-25,0.9600381486445624,0.8336611183017805,0.8688354500908572,0.8586160882750482,0.8290905110021979,0.8576874851921628,0.9081475743479209,0.946460320094263
2022-07-26,0.953642619877979,0.8237981137572439,0.8625956184023539,0.850905739255788,0.8298094126311718,0.8523497401967179,0.9046166966741036,0.9484226589574316
2022-07-27,0.9691948140086963,0.8451891278950627,0.8772318152286155,0.8697272889159315,0.8325113444728077,0.8639874309205132,0.9165769033914815,0.9481441616744332
2022-07-28,0.97075667975045,0.8557898562958923,0.8863443033941815,0.8787758512893805,0.841603221601063,0.8697684169991243,0.926001583307672,0.954131634161173
2022-07-29,0.9759497849150971,0.8682661262941261,0.8941252953550826,0.8858640987165571,0.8488060219874242,0.876645998774865,0.930682456448681,0.9532055580730919
2022-08-01,0.9752801589760495,0.8656949546151849,0.8937734536075332,0.8857199461967611,0.8514024095315219,0.8752399442799174,0.9307654769365163,0.9592770139027073
2022-08-02,0.9754802343824328,0.8599836685493072,0.8865638008394842,0.8791921105381626,0.8490461777631428,0.8721191871957142,0.9241785558821647,0.9527230996189215
2022-08-03,0.9836310405504893,0.8734504280770065,0.8964700965087278,0.8897749416301142,0.8555661016851361,0.8796488011873017,0.9323320704004628,0.9583648566654819
2022-08-04,0.9825193134887032,0.8728605738313914,0.8969707780945547,0.8913385741664093,0.8533402226830887,0.8793055581236588,0.9338411739279923,0.9611166570781844
2022-08-05,0.9826279980137794,0.8713852614685634,0.8920501477402111,0.8879264193079853,0.8446587578995193,0.8784421434399178,0.9305791521772874,0.9530895461554516
2022-08-08,0.9783184516643176,0.8703735220270828,0.893059040742748,0.8878876789473705,0.8320309971838659,0.8778415243605928,0.9324980116663972,0.9591180245824532
2022-08-09,0.9690184809209516,0.8669171629304449,0.8901341679477645,0.883502983302903,0.8135882872386577,0.8757839413718619,0.9303866370882822,0.9582571849297873
2022-08-10,0.9840523188182912,0.8851261719312085,0.9022434822100375,0.8997204455168976,0.8435101438772334,0.886707421123132,0.9409099526068009,0.9538650539859395
2022-08-11,0.9838541383616202,0.8851261719312085,0.9003180347626374,0.8994684471556542,0.8401283168404585,0.886705210413325,0.9401353873145378,0.9473841239834762
2022-08-12,0.9963100921408988,0.9001102022467335,0.9110709725245163,0.9122607871052225,0.8549584596401558,0.8956509539691548,0.9507720064011723,0.9537674058528107
2022-08-15,1.000534818107803,0.903819394691423,0.913781728732127,0.9134949867687622,0.8596956894951264,0.897851636492019,0.951903584631326,0.9531192571872321
2022-08-16,0.997604346151092,0.9055899048765746,0.9143231942689273,0.9121994431631698,0.8593517787110252,0.8988713414722356,0.9511740623972201,0.9531046712283113
2022-08-17,0.9897078092792598,0.8991619418417819,0.9082648931578533,0.9051631531989616,0.8475352720947629,0.8947980883182269,0.9456548407541321,0.948427904284216
2022-08-18,0.9967730501721644,0.9017753426452371,0.9106283374537103,0.9073233199976956,0.8495678417667125,0.8964589510587336,0.9468650862975477,0.9507130150111015
2022-08-19,0.9850883825876755,0.8896572757817027,0.9007298123364036,0.8957106552741776,0.8354441699273093,0.8887686635124654,0.9388036540068809,0.9458288480531394
2022-08-22,0.973391523598497,0.8711323604456327,0.8879151502011251,0.881119628810282,0.811884219145128,0.8768323137501877,0.9282996017010688,0.9449111100203493
2022-08-23,0.9740527679005735,0.8690247616880388,0.8864854443354502,0.8817874428675287,0.8126231128411141,0.8754630900738424,0.9280479138482438,0.9442349073809803
2022-08-24,0.9770244816667097,0.8718067406151548,0.8872425537959967,0.884285444116279,0.8145996561899647,0.8772248439292462,0.9297896606349713,0.9430915372481822
2022-08-25,0.9883707799780375,0.884114567839486,0.8967174135032507,0.8960174790085464,0.8236964380204841,0.8851408515359672,0.9387434193787485,0.9473183397457633
2022-08-26,0.9661216424740777,0.8541881949339176,0.877822381102574,0.8732112897066256,0.8039051231757995,0.8655138296887669,0.921838644979219,0.9465223323050351
2022-08-29,0.9589790174063314,0.8485400495301738,0.8726457088512897,0.8678322944594266,0.8003380131343218,0.8617672822091544,0.9177757535362994,0.9440208323301673
2022-08-30,0.9564121862094143,0.8392248054564962,0.8673413369278844,0.8587509852453649,0.7917358461147552,0.8558549989152678,0.9105501539320258,0.9427179341048911
2022-08-31,0.9538649158284275,0.8328390715462175,0.8615303370581301,0.8546702408804239,0.7870108184461265,0.8517363707650768,0.9060274226905018,0.9375948870163366
2022-09-01,0.9556029182199424,0.8354524723496728,0.861654327539788,0.8484709776110434,0.7888485695356231,0.8534327463756473,0.9029472155314933,0.9334731233711145
2022-09-02,0.9582867770658046,0.8266430303218566,0.8571961649540193,0.8423645419803569,0.7861770144472616,0.8477209094196249,0.8985520682065609,0.937357631271658
2022-09-06,0.959376217674767,0.8235242335218143,0.8520419309960544,0.8384919685918837,0.7849590559145408,0.8456844438825065,0.8949810651292063,0.9307221591784801
2022-09-07,0.9588877194046589,0.8383185711514215,0.8635867896461616,0.8492635805759045,0.7945141417165895,0.8553481986577804,0.9048309180796082,0.9355986984829803
2022-09-08,0.9581386502742161,0.8437982061063837,0.8658654723957238,0.8527575119181559,0.7969009877225274,0.8589719448532765,0.9067500678181695,0.9320768310412018
2022-09-09,0.9562309645580842,0.8569066948245045,0.8738950681881986,0.8660970065171857,0.8027621462209223,0.8678009389261706,0.9164397281388358,0.9316825102239636
2022-09-12,0.9552242614232831,0.8661165014366552,0.8789997675793616,0.872137919342276,0.8110162944432392,0.874413332563645,0.9214260857144343,0.9295206494821568
2022-09-13,0.9580645533578157,0.828455634281764,0.8540749432841312,0.8407876249334012,0.7792080035300568,0.8476474879769192,0.8978451284650467,0.92950183028437
2022-09-14,0.9559818165403714,0.8316169309058365,0.85647765926431,0.8424381689339837,0.7797660090283735,0.8499090664958322,0.8986339557246531,0.9289652892101976
2022-09-15,0.9509434430974745,0.8221753378330122,0.8496038139469063,0.8330068683020668,0.7707266260892037,0.8433436939565369,0.890635586312554,0.9240200871335593
2022-09-16,0.9525246099304161,0.8159028916702278,0.8454715406200254,0.8287587926431997,0.7597128891009153,0.838955968421534,0.8868916822814512,0.9235446670518024
2022-09-19,0.9524201490879917,0.8222302221599047,0.8488883388882043,0.8328741791806351,0.766419493957627,0.8434628192817896,0.890000198169926,0.9236329852784064
2022-09-20,0.9530551210700261,0.812792283530548,0.8415251555754526,0.8248451763356206,0.7595030880608319,0.8367679511254131,0.8832302160023052,0.9208083912683594
2022-09-21,0.9590617754030503,0.7986141256744979,0.8337714359404295,0.8169179547980944,0.7512133887497328,0.8266368971571035,0.8775288649089074,0.9285039368581799
2022-09-22,0.9595383177528538,0.7919059209656468,0.8260148887207845,0.8090652435966158,0.7441318063693947,0.8216244400363759,0.8710634999189701,0.9215488518415842
2022-09-23,0.9621070921262788,0.7786374488335018,0.8166888850613012,0.7964849137923614,0.7292360817381752,0.8118235965970249,0.8603126492723316,0.9222219515129771
2022-09-26,0.9641354143324276,0.7709348294522016,0.8076392518698876,0.7857520906745025,0.7188066232235184,0.8060113812073563,0.8507031444658673,0.9165376199128555
2022-09-27,0.9648849950417716,0.7689668439700441,0.8050211175809465,0.7828607276689836,0.7163076096933595,0.8045430782036027,0.8468625525395245,0.911364743626863
2022-09-28,0.9645977058572481,0.7840972550489085,0.8197140734945337,0.7991874598145523,0.7222884435679201,0.8158201523182237,0.8612072705086685,0.9215306379476921
2022-09-29,0.962628126787164,0.7677182424519627,0.8077116199445291,0.7853111686697486,0.713812827865028,0.8036021644695251,0.8492276292301683,0.9182340342351096
2022-09-30,0.9626467666105495,0.7558465798229722,0.7994429911898425,0.7779697170216762,0.7045593962412082,0.7948600200453254,0.8425727890630997,0.9153737688555068
2022-10-03,0.9674220930763406,0.775801803727316,0.8146978173966483,0.7957871577667863,0.7208327635924792,0.8093391914278665,0.8583150463573135,0.9241745054166796
2022-10-04,0.9649617254793783,0.7998414096056851,0.8307080186415808,0.8163979900352138,0.7276425380854912,0.8266593178365425,0.8748953138155234,0.9236207839377923
2022-10-05,0.9679168581585863,0.7979790646096915,0.8278022508095493,0.8141943735888505,0.7303752806054348,0.8253525468776278,0.8724499325345719,0.9221285328158133
2022-10-06,0.9724445604001606,0.7897474306990231,0.8213744490343127,0.8072267424360843,0.7290484523067746,0.8198515568261002,0.8657985366487934,0.9229085657196079
2022-10-07,0.9711742455119892,0.7677182424519626,0.805878346658276,0.7874179384444678,0.7156124949922211,0.805039002313366,0.8504966508195687,0.9186015101906484
2022-10-10,0.9688216696188848,0.7618564474551248,0.8007377591549333,0.7808714762400666,0.7095428097739208,0.8010575644124502,0.8454983258402531,0.9125886271986817
2022-10-11,0.9685408693945678,0.7570316346296454,0.7978940841688046,0.7747857654676138,0.7058301075083057,0.7978688349433798,0.8418107726789602,0.9132224406750247
2022-10-12,0.9700933175773968,0.7545344992683617,0.7965809737410728,0.7722304790556918,0.7052182073433475,0.7961958166864933,0.8397040739726952,0.9154894300345016
2022-10-13,0.9648914386143912,0.7744475617230705,0.8081821316079079,0.7861004982976394,0.7163531846505041,0.8095455604681929,0.8500245237817161,0.909595956742489
2022-10-14,0.9646272051153402,0.7567989007206654,0.7953590022933313,0.7691750952226641,0.7059365395775636,0.7974318015109453,0.8369626297067165,0.9061726316791033
2022-10-17,0.9605460016003735,0.7762463600076561,0.8082850550592506,0.7862219625247143,0.7089264153253763,0.8104927778295592,0.849789775166269,0.9034211729508894
2022-10-18,0.9608462381242,0.7853669711292468,0.8145247549231184,0.792146371896686,0.7106656285838234,0.816477957832861,0.8551252891467639,0.9044782905999359
2022-10-19,0.9604845830517262,0.7798015244276761,0.8082491755175781,0.7891776802539878,0.7110050461531611,0.8129196192459326,0.8497997339978904,0.8985750718756349
2022-10-20,0.9603443530230571,0.7732625745912761,0.8022254252943455,0.7853331364426485,0.7062216348269926,0.8087493717711074,0.8451153921692829,0.8942243804146685
2022-10-21,0.9613603203118658,0.7920539259260826,0.8143937341189167,0.7980673054887575,0.7175138753003972,0.8207912190733955,0.8553775133521762,0.8929788206870252
2022-10-24,0.9609022358297971,0.8017459837261925,0.8199159239694308,0.8019798597518623,0.7213660474820255,0.8270926070562094,0.8577452925304776,0.8908816278465033
2022-10-25,0.9562935057140192,0.8145487850157404,0.8309916144018288,0.8165552790850461,0.7223181167613864,0.8352513090201605,0.8688846704602975,0.8950153510499004
2022-10-26,0.9531406627055247,0.8084117562858925,0.8287066722670619,0.8119012435854888,0.7241470471893089,0.8313495801988189,0.8668267295643375,0.8968192989709725
2022-10-27,0.9564099848640808,0.8040949787772823,0.8277226628730058,0.801858896872951,0.7253402890822043,0.8286272468703331,0.8620910644412045,0.9015503217805333
2022-10-28,0.9542804098464907,0.8232248398569909,0.838694960234939,0.8144756426600918,0.7313425046247756,0.8407074259943614,0.8709882695207708,0.8979862221088869
2022-10-31,0.9559434534302323,0.8172783835864882,0.8339311036569265,0.8073476896550076,0.7340474559087521,0.8369409578845419,0.8671459586841137,0.8966289115705016
2022-11-01,0.9587068174149805,0.8137021722790903,0.8323592094256274,0.8100472903740658,0.735459451029747,0.8347244194798527,0.8700534119118432,0.9007965023308401
2022-11-02,0.9587731540400899,0.7932813452070283,0.8192546653642672,0.7936817256652474,0.7273793130299376,0.8220591743177135,0.8579699906161167,0.8993755585770806
2022-11-03,0.9616489602647449,0.785112987308252,0.8129795862388047,0.7909180960829655,0.7284562721179445,0.8169381266089888,0.8557101770512145,0.8992341853794441
2022-11-04,0.9614713755536944,0.7964131355838443,0.8199601942431827,0.8056503703857907,0.732881562191206,0.8239021775277869,0.8667088280942475,0.8977092348852738
2022-11-07,0.9575879141539535,0.8040312967161166,0.823618230123017,0.8126051106702727,0.7381077057489289,0.8286360877018398,0.8699159754366526,0.8928133434918867
2022-11-08,0.9621155916823293,0.8083695271613789,0.827685377264864,0.8186259331910437,0.7384672562928012,0.8312990742150946,0.8748972983578344,0.8995614682919555
2022-11-09,0.9642467117202039,0.791715416181181,0.8178312773070008,0.808001593717091,0.7275984427248242,0.8210076553123581,0.8664412090851709,0.9013078614949199
2022-11-10,0.9620140895130933,0.8352233928841608,0.8518074814280584,0.8506170465161269,0.7386817970893358,0.8480771380238556,0.8984682483597106,0.9128432729093547
2022-11-11,0.9569633377725405,0.8433072248590303,0.8565028682415792,0.8575132759068741,0.7397756564065424,0.8529011750433714,0.9019948282023842,0.9095753216384259
2022-11-14,0.9597615794994357,0.8361331462829451,0.8511702008059401,0.8527416328636633,0.7384839578336787,0.8489881991518673,0.8978069904196323,0.9103324595769389
2022-11-15,0.9591042235604786,0.8432649280596374,0.8580374725998238,0.8618609248115576,0.7453450554457526,0.852881746580761,0.904990319423687,0.9146102421663255
2022-11-16,0.9574399595343189,0.8368318217340385,0.8562285044959312,0.8546210903307672,0.7353987656671022,0.8493675650572913,0.9016323736810672,0.918658796261828
2022-11-17,0.9571884595966403,0.8342711396613467,0.853216581879067,0.85152525168246,0.7374503147950522,0.8479534056166678,0.8983255313261495,0.9151410847823704
2022-11-18,0.9565381641543366,0.8380590379903469,0.8550465269203296,0.8536206611571523,0.7411140761103042,0.850044529127987,0.9004094063126507,0.9127148973292116
2022-11-21,0.9590790068995201,0.835011976562075,0.8529684288744193,0.8512379330706134,0.7352987102063036,0.8483615567555564,0.8998882376672113,0.9144026457660154
2022-11-22,0.9564436290960825,0.8462485781262593,0.8616117955000995,0.8614150383232141,0.7484498421815206,0.8545871928783346,0.9071720498308398,0.9165771783399146
2022-11-23,0.9532579440742749,0.8515811555690919,0.8669207954690192,0.8666395754474089,0.750529672528818,0.857622897341401,0.910901444741673,0.9195975717125772
2022-11-25,0.953503152709738,0.8513907184595048,0.8668749723712719,0.8655445285631844,0.7489573860666591,0.857513781435147,0.9108979643714791,0.9192289707013216
2022-11-28,0.9544597572801876,0.8378051218442308,0.8580035068528586,0.8543922224447222,0.7362760099731448,0.8497993275885912,0.9026085791608861,0.9195152878145662
2022-11-29,0.9571173756355109,0.8363661508914415,0.8558914395373372,0.8552506090894699,0.7381708734835618,0.8489719588536175,0.9035643209992369,0.9182495069480241
2022-11-30,0.962019279356071,0.8627121843219911,0.87472601864463,0.8790528630412461,0.7640598981431256,0.8639488634878071,0.9211935537634053,0.9221213868751184
2022-12-01,0.9608377464524214,0.8620774616315799,0.8772476025453315,0.8818823509602727,0.7648079090771325,0.8635786714560344,0.9232913701910967,0.9308436031997034
2022-12-02,0.9605255252853672,0.8610828439344936,0.8780930849203186,0.8823902297538653,0.7604759321408526,0.8630294418758687,0.9239916418353386,0.9329818963619786
2022-12-05,0.955687568589832,0.8455926055238331,0.865851857130252,0.87021960491026,0.7485686470137655,0.8544612017343421,0.9132381493370261,0.9265633462794095
2022-12-06,0.9454871565198671,0.8334034800373185,0.8593755474673456,0.8600755924222391,0.7343334533663698,0.8476587496420883,0.9072721028826152,0.9304857493149995
2022-12-07,0.9455268174545061,0.8319858943463022,0.8615558120496462,0.8618886488820562,0.7384704427151892,0.8468641681372499,0.909661312564572,0.9382615530880889
2022-12-08,0.9466875662081663,0.8385033912460501,0.8645635580805914,0.8686625128178259,0.7505622626751435,0.8504831610356748,0.9136187226972972,0.9363893665793845
2022-12-09,0.9439257484467801,0.8322396074677814,0.8586347519650819,0.8622056987260908,0.7437521483422362,0.846787779752749,0.9075557777027846,0.9314714321181722
2022-12-12,0.9470771874282566,0.8442382281698299,0.8661259567268973,0.8713370034583777,0.75605912157097,0.8538751758618367,0.9149833717360221,0.9302808183504139
2022-12-13,0.9477497726253793,0.8506289700211568,0.8723735729535043,0.8817309950920975,0.7683940310742342,0.8576340121681019,0.9222690132432403,0.9353429199685767
2022-12-14,0.9448671384983182,0.8451904813926442,0.8697951776956454,0.8784762641770087,0.7614787966734777,0.8544538400484148,0.9199476448497839,0.9347923968101038
2022-12-15,0.9446077269163335,0.824515602824708,0.8575290012994872,0.861470468848429,0.7391599116744059,0.8423290886318527,0.9077222788547925,0.9343361461652627
2022-12-16,0.9479089184750111,0.8147813159000842,0.8505555388377953,0.854744570575935,0.7284318528119821,0.8365430281027978,0.9019067675773031,0.9342020304179451
2022-12-19,0.9472248161458011,0.8078721844753967,0.8441379998919086,0.8474616168521728,0.7230515524454613,0.832456424098173,0.8967476193225195,0.9290002675784822
2022-12-20,0.948726377743466,0.8089778566489692,0.8425368728825303,0.8484692696421545,0.7230933105584564,0.8331081124464358,0.8972177294689394,0.9263730162681876
2022-12-21,0.9494445509254813,0.8210740645265773,0.8510185694247853,0.859521319114296,0.7383700253632658,0.8403155532239932,0.9064239285252645,0.9277154372656722
2022-12-22,0.946676998887644,0.80936035506524,0.8436243958977365,0.847350248750333,0.7151130713729732,0.8333525155664459,0.8990856797235492,0.924998049170905
2022-12-23,0.9473582524932058,0.8140160483680263,0.8453653209852537,0.8499926541145963,0.71859577127371,0.8361202262226581,0.9014768482409644,0.9221660807643415
2022-12-27,0.9495817735562027,0.8108060935059322,0.8409132366886207,0.844973684037681,0.7068152409167504,0.8342009730164487,0.898714144044379,0.918950524137464
2022-12-28,0.9499928325750229,0.8007293716934226,0.834050536180535,0.8373353908417631,0.6979912193071016,0.8280961163932725,0.8929710314042121,0.9173743880993693
2022-12-29,0.9487073717551179,0.8151427674289768,0.844289687154164,0.8507582157066264,0.7142113997446112,0.8369329217298752,0.9018057951646077,0.9199213643493411
2022-12-30,0.9485059483687234,0.812995511192272,0.8413603138388066,0.8474687132685234,0.7118761751964352,0.8355927157298626,0.8984193502646083,0.9171765793043658
2023-01-03,0.9560023979341341,0.8095729895351484,0.84120896870104,0.8483537445020162,0.7060683943946925,0.833425206244515,0.8993058360530926,0.9268620084394947
2023-01-04,0.9569966268273595,0.8158231706627326,0.8469671350457519,0.8558805262782611,0.7191924301496657,0.8373879604508762,0.9044641390957282,0.9319476349081539
2023-01-05,0.9578556483471863,0.8065117840571596,0.8408862538795674,0.8478292385438835,0.7096887408467726,0.8314638484885708,0.8983071639646625,0.9319034648818789
2023-01-06,0.956951624634831,0.82500671942182,0.8561231757498733,0.8651731865126491,0.7339341628462424,0.8435884085618087,0.911984870788691,0.9387832645937344
2023-01-09,0.9546776330134724,0.82453915368261,0.856694851417997,0.8690281709568016,0.7472215255620216,0.8432771061455617,0.913035308985436,0.939258247737595
2023-01-10,0.9560737394873143,0.8303214306965889,0.8589842176470568,0.8737229049972216,0.7546067365747678,0.8469695573719596,0.9147525612705009,0.9364259398605435
2023-01-11,0.9558765153610843,0.8408232184242783,0.8676180291837132,0.8819726022102128,0.7616803020378785,0.8536552407713708,0.9212959784920878,0.9406312928608611
2023-01-12,0.9545358492512845,0.8438845592520253,0.8720213844681931,0.88981060755727,0.772230210940927,0.855632353256604,0.9267203925779558,0.9462947425423353
2023-01-13,0.9577947742553985,0.8471583991999226,0.8727613161881774,0.8930244816388027,0.7792089854619967,0.8577812806389039,0.9289084059195829,0.9466884208379264
2023-01-17,0.9573054111953423,0.8456064111991551,0.8711728864674069,0.8934900916223685,0.7842876014247165,0.8567307527667047,0.928408817871183,0.9441126452336706
2023-01-18,0.9564796780578605,0.8322559171136272,0.8663685764876177,0.883737139089047,0.7780579359209555,0.8476694058858102,0.9204325688160464,0.9501660854908588
2023-01-19,0.9598114789019253,0.8261972558936946,0.8617909344488787,0.8784448209556572,0.7707627244699449,0.8435232092445341,0.9162391573040402,0.9518930564508397
2023-01-20,0.9581519890092703,0.841588621306094,0.8700080125613411,0.8903031750984947,0.7875024841203027,0.853975844471992,0.9235342852609333,0.9465811964253447
2023-01-23,0.9593951582546848,0.8516864576808607,0.8753959779320686,0.9006142326046416,0.8059194147957096,0.8609289931206269,0.9291269065951464,0.9460191243366418
2023-01-24,0.9599113557146026,0.8507724407646977,0.8763732231012372,0.9015754179714581,0.805616146914134,0.8603036352091656,0.9308399153120496,0.9503799545268931
2023-01-25,0.9593766266846278,0.8510911894449235,0.8769892725776315,0.9020095713704109,0.810710857996598,0.8605201556003238,0.9313581305566283,0.9514569623025722
2023-01-26,0.9621871719544302,0.8604450758745263,0.882173234218831,0.9106380456231356,0.8148820360078189,0.8669390471928409,0.9371119138607068,0.948452054249857
2023-01-27,0.9652435284298456,0.8624220621155948,0.8828596044926812,0.9118289593385724,0.8190654082773028,0.868282756279098,0.9371657017305338,0.9476556484692386
2023-01-30,0.9553506665428497,0.8516013903579216,0.8752564008129781,0.9000538441418382,0.7961394823690394,0.8607297363131101,0.9299631805521024,0.9466516179716928
2023-01-31,0.9616632941446891,0.8641228671753466,0.8844117405810058,0.9107533014440781,0.8052308207944673,0.8695181543362868,0.9392909849290733,0.9494599918276017
2023-02-01,0.9741136518364861,0.8733065512841921,0.892544422973659,0.9210163097447154,0.8286846738191904,0.8758833291098465,0.9453152750813528,0.9541362369124103
