,Full Alpha Trinity rebuilt,Prediction-only MLP/RF,Crisis-only deterministic,Full Alpha Trinity rebuilt no-cost,Full Alpha Trinity no-leverage
2026-02-17,2.2430614598807534,2.427628991256048,1.6692431667174203,2.3031104703479452,2.2430614598807534
2026-02-18,2.2768032902449478,2.4646334138770687,1.679828875717752,2.3377784420685472,2.2768032902449478
2026-02-19,2.2719297747027194,2.4592812253472744,1.680145208704532,2.3327817316639012,2.2719297747027194
2026-02-20,2.2913322153107845,2.481005806306963,1.6893221199873991,2.3527110677579577,2.2913322153107845
2026-02-23,2.286454915111652,2.480343499411272,1.6877463556574623,2.3477335115920788,2.286454915111652
2026-02-24,2.298251705734149,2.4919017902130323,1.6920318869502284,2.3598526276698193,2.298251705734149
2026-02-25,2.329113958362775,2.5237195225027165,1.6994531893800704,2.391554168893697,2.329113958362775
2026-02-26,2.2820794124627506,2.4729240432897237,1.6951687176055137,2.3433069590440416,2.2820794124627506
2026-02-27,2.253058067477691,2.4442953414982505,1.6926699941893435,2.313526590259762,2.253058067477691
2026-03-02,2.2535338262812896,2.444129460322741,1.6972912007415304,2.3140470321483564,2.2535338262812896
2026-03-03,2.2107975954544608,2.393695943681242,1.6772102360696535,2.270307319604059,2.2107975954544608
2026-03-04,2.245368750654673,2.430153292342127,1.6860112385351727,2.3058273790724804,2.245368750654673
2026-03-05,2.222267535199453,2.4053798430916595,1.6750783756532615,2.2821204824774908,2.222267535199453
2026-03-06,2.165059825417085,2.349113899104383,1.6648807084812507,2.2234042606251387,2.165059825417085
2026-03-09,2.2093031363511417,2.3955816624471153,1.6731341374801032,2.268874769396022,2.2093031363511417
2026-03-10,2.2297443913522157,2.417464499006245,1.6750479389518442,2.28987963325217,2.2297443913522157
2026-03-11,2.2334062531814474,2.421101361350604,1.6743266010489408,2.293645218648677,2.2334062531814474
2026-03-12,2.1934982910645604,2.3789557262659695,1.6583609903419076,2.2526718199291706,2.1934982910645604
2026-03-13,2.1681041799125818,2.3534385424767295,1.6520375257245663,2.2266116051332547,2.1681041799125818
2026-03-16,2.2008047500861774,2.387026880692575,1.6614327626799106,2.2602063455260644,2.2008047500861774
2026-03-17,2.203213584775797,2.390060496181161,1.6623946908701341,2.2626936535557944,2.203213584775797
2026-03-18,2.1717283095443296,2.35345623968499,1.6446698561563697,2.230371245866439,2.1717283095443296
2026-03-19,2.163917888779111,2.341909867742451,1.6333493532104124,2.22236833167168,2.163917888779111
2026-03-20,2.1127127303068964,2.28436682422927,1.6090693442663788,2.169796525165429,2.1127127303068964
2026-03-23,2.1527090173280645,2.3238100416704244,1.6169971111516894,2.2108944299452262,2.1527090173280645
2026-03-24,2.1568836915658594,2.328832210299522,1.6197554195560342,2.215206932582854,2.1568836915658594
2026-03-25,2.1690325771142693,2.3449572296809675,1.627681772921164,2.227701166139489,2.1690325771142693
2026-03-26,2.087662195846354,2.2610711482549997,1.6136496984990054,2.1441610180095343,2.087662195846354
2026-03-27,2.0522821031812994,2.230693814047928,1.6107035436405819,2.1078423991061044,2.0522821031812994
2026-03-30,2.031843348725602,2.2077874476252126,1.6064932144629416,2.0868831074205905,2.031843348725602
2026-03-31,2.1169614691880745,2.2972540617185966,1.6183140899666026,2.1743329502689575,2.1169614691880745
2026-04-01,2.1455457644321725,2.3280343575796802,1.6166337572345633,2.203708136989581,2.1455457644321725
2026-04-02,2.1248880298042674,2.304880270257501,1.6161286018666108,2.1825159547107966,2.1248880298042674
2026-04-06,2.1200854024432765,2.2997357829455978,1.6168403536020837,2.1775924011046865,2.1200854024432765
2026-04-07,2.1242032079928816,2.304827521066038,1.613882947205154,2.1818243257777294,2.1242032079928816
2026-04-08,2.2195005684344324,2.401752536309644,1.6258700277425113,2.2797585469946045,2.2195005684344324
2026-04-09,2.2458387228493804,2.4277960785458497,1.629406783574627,2.306827571718335,2.2458387228493804
2026-04-10,2.268260210990572,2.4512675282957677,1.6284426982642377,2.329879610486947,2.268260210990572
2026-04-13,2.28645582783726,2.4695328328952395,1.6284435123695218,2.348579294106895,2.28645582783726
2026-04-14,2.330945416546812,2.5155751150850354,1.629990371648007,2.394303644523567,2.330945416546812
2026-04-15,2.326224585054221,2.5090676714465983,1.623738068611515,2.3894860152487145,2.326224585054221
2026-04-16,2.297556890838888,2.4792472651922344,1.6216388619299351,2.360082408016776,2.297556890838888
2026-04-17,2.339506922419372,2.523012271410607,1.6248259052754952,2.4031898741537416,2.339506922419372
2026-04-20,2.3365040008809848,2.52031436465568,1.6237938929944395,2.4001268002807468,2.3365040008809848
2026-04-21,2.316790493362426,2.4963450472499726,1.6199890282988703,2.3798871363706486,2.316790493362426
2026-04-22,2.3229211518903856,2.5044502478344213,1.6232759260733345,2.3862041462839967,2.3229211518903856
2026-04-23,2.2928823246777625,2.4732644695926185,1.6255202670926503,2.355359845712469,2.2928823246777625
2026-04-24,2.3396857692685997,2.522412660772314,1.6336697204660129,2.4034614048098417,2.3396857692685997
2026-04-27,2.3454576666497777,2.5267384454627884,1.6326736611535988,2.409420899553978,2.3454576666497777
2026-04-28,2.3096584020062996,2.48846960354184,1.6307927393888237,2.3726656861689195,2.3096584020062996
2026-04-29,2.3039866485080145,2.4813652434630082,1.6294061532163961,2.3668552069156923,2.3039866485080145
2026-04-30,2.2834409808868945,2.4690228782806956,1.6364689108927692,2.3458334846068407,2.2834409808868945
2026-05-01,2.2747403428954858,2.460373502882425,1.633336623507881,2.3369026149219336,2.2747403428954858
2026-05-04,2.252964673579649,2.434930241911632,1.6263495596155453,2.314556346498934,2.252964673579649
2026-05-05,2.27709559555744,2.4621493198808357,1.63666029837368,2.339383827081166,2.27709559555744
2026-05-06,2.3582976455480233,2.550040417320602,1.6551598649552632,2.422857130985827,2.3582976455480233
2026-05-07,2.351506228992635,2.5421672251511933,1.644593423547011,2.415906153298845,2.351506228992635
2026-05-08,2.3898319975488485,2.5843135314772323,1.65207619758238,2.4553229565580703,2.3898319975488485
